# Rating [kW],Rotor Diam [m],Blade Mass Exp,Shear Exp,Wind Vel [m/s],TCC [USD/kW],AEP [kWh/yr]
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,7.000000000000000000e+00,6.691826888110867912e+02,3.136221158948022872e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,8.000000000000000000e+00,6.691826888110867912e+02,3.654993980867213756e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,9.000000000000000000e+00,6.691826888110867912e+02,4.047816935743068904e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.000000000000000000e+01,6.691826888110867912e+02,4.318995410714125633e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.100000000000000000e+01,6.691826888110867912e+02,4.478082993044216186e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e+00,6.691826888110867912e+02,2.130497732595517859e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,6.000000000000000000e+00,6.691826888110867912e+02,2.894406981816624850e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,7.000000000000000000e+00,6.691826888110867912e+02,3.513583803620300442e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,8.000000000000000000e+00,6.691826888110867912e+02,3.979942046426155418e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,9.000000000000000000e+00,6.691826888110867912e+02,4.297659980333942920e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,1.000000000000000000e+01,6.691826888110867912e+02,4.478367996091557294e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,1.100000000000000000e+01,6.691826888110867912e+02,4.541505713516443968e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,5.000000000000000000e+00,6.691826888110867912e+02,2.529889285770539939e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,6.000000000000000000e+00,6.691826888110867912e+02,3.285211001212973148e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,7.000000000000000000e+00,6.691826888110867912e+02,3.856768200090172142e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,8.000000000000000000e+00,6.691826888110867912e+02,4.246152285492964089e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,9.000000000000000000e+00,6.691826888110867912e+02,4.466269543693453819e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,1.000000000000000000e+01,6.691826888110867912e+02,4.541537759909413010e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,1.100000000000000000e+01,6.691826888110867912e+02,4.503665468228767812e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,5.000000000000000000e+00,7.152852327063255871e+02,1.746522631762607768e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,6.000000000000000000e+00,7.152852327063255871e+02,2.492908267957795411e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,7.000000000000000000e+00,7.152852327063255871e+02,3.136221158948022872e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,8.000000000000000000e+00,7.152852327063255871e+02,3.654993980867213756e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,9.000000000000000000e+00,7.152852327063255871e+02,4.047816935743068904e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,1.000000000000000000e+01,7.152852327063255871e+02,4.318995410714125633e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,1.100000000000000000e+01,7.152852327063255871e+02,4.478082993044216186e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,5.000000000000000000e+00,7.152852327063255871e+02,2.130497732595517859e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,6.000000000000000000e+00,7.152852327063255871e+02,2.894406981816624850e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,7.000000000000000000e+00,7.152852327063255871e+02,3.513583803620300442e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,8.000000000000000000e+00,7.152852327063255871e+02,3.979942046426155418e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,9.000000000000000000e+00,7.152852327063255871e+02,4.297659980333942920e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,1.000000000000000000e+01,7.152852327063255871e+02,4.478367996091557294e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,1.100000000000000000e+01,7.152852327063255871e+02,4.541505713516443968e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,5.000000000000000000e+00,7.152852327063255871e+02,2.529889285770539939e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,6.000000000000000000e+00,7.152852327063255871e+02,3.285211001212973148e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,7.000000000000000000e+00,7.152852327063255871e+02,3.856768200090172142e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,8.000000000000000000e+00,7.152852327063255871e+02,4.246152285492964089e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,9.000000000000000000e+00,7.152852327063255871e+02,4.466269543693453819e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,1.000000000000000000e+01,7.152852327063255871e+02,4.541537759909413010e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,1.100000000000000000e+01,7.152852327063255871e+02,4.503665468228767812e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,5.000000000000000000e+00,7.862475973760904253e+02,1.746522631762607768e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,6.000000000000000000e+00,7.862475973760904253e+02,2.492908267957795411e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,7.000000000000000000e+00,7.862475973760904253e+02,3.136221158948022872e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,8.000000000000000000e+00,7.862475973760904253e+02,3.654993980867213756e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,9.000000000000000000e+00,7.862475973760904253e+02,4.047816935743068904e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,1.000000000000000000e+01,7.862475973760904253e+02,4.318995410714125633e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,1.100000000000000000e+01,7.862475973760904253e+02,4.478082993044216186e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,5.000000000000000000e+00,7.862475973760904253e+02,2.130497732595517859e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,6.000000000000000000e+00,7.862475973760904253e+02,2.894406981816624850e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,7.000000000000000000e+00,7.862475973760904253e+02,3.513583803620300442e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,8.000000000000000000e+00,7.862475973760904253e+02,3.979942046426155418e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,9.000000000000000000e+00,7.862475973760904253e+02,4.297659980333942920e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,1.000000000000000000e+01,7.862475973760904253e+02,4.478367996091557294e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,1.100000000000000000e+01,7.862475973760904253e+02,4.541505713516443968e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,5.000000000000000000e+00,7.862475973760904253e+02,2.529889285770539939e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,6.000000000000000000e+00,7.862475973760904253e+02,3.285211001212973148e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,7.000000000000000000e+00,7.862475973760904253e+02,3.856768200090172142e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,8.000000000000000000e+00,7.862475973760904253e+02,4.246152285492964089e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,9.000000000000000000e+00,7.862475973760904253e+02,4.466269543693453819e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.000000000000000000e+01,7.862475973760904253e+02,4.541537759909413010e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.100000000000000000e+01,7.862475973760904253e+02,4.503665468228767812e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,5.000000000000000000e+00,8.958754709849573601e+02,1.746522631762607768e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,6.000000000000000000e+00,8.958754709849573601e+02,2.492908267957795411e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,7.000000000000000000e+00,8.958754709849573601e+02,3.136221158948022872e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,8.000000000000000000e+00,8.958754709849573601e+02,3.654993980867213756e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,9.000000000000000000e+00,8.958754709849573601e+02,4.047816935743068904e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.000000000000000000e+01,8.958754709849573601e+02,4.318995410714125633e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.100000000000000000e+01,8.958754709849573601e+02,4.478082993044216186e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,5.000000000000000000e+00,8.958754709849573601e+02,2.130497732595517859e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,6.000000000000000000e+00,8.958754709849573601e+02,2.894406981816624850e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,7.000000000000000000e+00,8.958754709849573601e+02,3.513583803620300442e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,8.000000000000000000e+00,8.958754709849573601e+02,3.979942046426155418e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,9.000000000000000000e+00,8.958754709849573601e+02,4.297659980333942920e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,1.000000000000000000e+01,8.958754709849573601e+02,4.478367996091557294e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,1.100000000000000000e+01,8.958754709849573601e+02,4.541505713516443968e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,5.000000000000000000e+00,8.958754709849573601e+02,2.529889285770539939e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,6.000000000000000000e+00,8.958754709849573601e+02,3.285211001212973148e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,7.000000000000000000e+00,8.958754709849573601e+02,3.856768200090172142e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,8.000000000000000000e+00,8.958754709849573601e+02,4.246152285492964089e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,9.000000000000000000e+00,8.958754709849573601e+02,4.466269543693453819e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,1.000000000000000000e+01,8.958754709849573601e+02,4.541537759909413010e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,1.100000000000000000e+01,8.958754709849573601e+02,4.503665468228767812e+07
9.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,5.000000000000000000e+00,6.231653710275070353e+02,1.806318619554884359e+07
9.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,6.000000000000000000e+00,6.231653710275070353e+02,2.627654175482547656e+07
9.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,7.000000000000000000e+00,6.231653710275070353e+02,3.352944465538699552e+07
9.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,8.000000000000000000e+00,6.231653710275070353e+02,3.947996002144422382e+07
9.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,9.000000000000000000e+00,6.231653710275070353e+02,4.404975027124176919e+07
9.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.000000000000000000e+01,6.231653710275070353e+02,4.725552177430865169e+07
9.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.100000000000000000e+01,6.231653710275070353e+02,4.919066499314841628e+07
9.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e+00,6.231653710275070353e+02,2.225880617144057900e+07
9.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,6.000000000000000000e+00,6.231653710275070353e+02,3.078615066133286431e+07
9.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,7.000000000000000000e+00,6.231653710275070353e+02,3.784911565484134853e+07
9.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,8.000000000000000000e+00,6.231653710275070353e+02,4.325533261496153474e+07
